id,start1,end1,start2,end2,length,distance
2783,1767332,1767459,3285665,3285792,127,1518206
2784,1767332,1767459,3372718,3372845,127,1605259
2785,1767362,1767412,2310212,2310262,50,542800
2786,1767362,1767459,2949680,2949777,97,1182221
2787,1767362,1767459,3340390,3340487,97,1572931
2788,1767362,1767418,3763758,3763814,56,1996340
2789,1767363,1767459,3285665,3285761,96,1518206
2790,1767363,1767459,3372718,3372814,96,1605259
2791,1767393,1767443,2310212,2310262,50,542769
2792,1767393,1767459,2949680,2949746,66,1182221
2793,1767393,1767459,3340390,3340456,66,1572931
2794,1767393,1767449,3763758,3763814,56,1996309
2795,1767394,1767459,3285665,3285730,65,1518206
2796,1767394,1767459,3372718,3372783,65,1605259
2797,1776393,1776463,3259515,3259585,70,1483052
2798,1776393,1776463,3402488,3402558,70,1626025
2799,1776393,1776472,3634134,3634213,79,1857662
2800,1776394,1776471,3331328,3331405,77,1554857
2801,1776395,1776469,2183010,2183084,74,406541
2802,1776395,1776471,2483608,2483684,76,707137
2803,1776395,1776463,3234300,3234368,68,1457837
2804,1776395,1776469,3330910,3330984,74,1554441
2805,1776395,1776471,3331083,3331159,76,1554612
2806,1776395,1776471,3331469,3331545,76,1554998
2807,1776395,1776471,3386403,3386479,76,1609932
2808,1776395,1776463,3402618,3402686,68,1626155
2809,1776395,1776469,3507478,3507552,74,1731009
2810,1776395,1776471,3633939,3634015,76,1857468
2811,1776396,1776459,2321927,2321990,63,545468
2812,1776402,1776460,2100495,2100553,58,324035
2813,1776402,1776459,2745591,2745648,57,969132
2814,1776402,1776459,2919235,2919292,57,1142776
2815,1776402,1776459,2949781,2949838,57,1173322
2816,1776402,1776459,3763797,3763854,57,1987338
2817,1776519,1776601,2483602,2483684,82,707001
2818,1776521,1776599,2183006,2183084,78,406407
2819,1776521,1776593,3234296,3234368,72,1457703
2820,1776521,1776599,3330906,3330984,78,1554307
2821,1776521,1776602,3331079,3331160,81,1554477
2822,1776521,1776602,3331465,3331546,81,1554863
2823,1776521,1776603,3386399,3386481,82,1609796
2824,1776521,1776599,3507474,3507552,78,1730875
2825,1776522,1776593,3402615,3402686,71,1626022
2826,1776524,1776605,3633938,3634019,81,1857333
2827,1776525,1776593,3259517,3259585,68,1482924
2828,1776525,1776602,3331329,3331406,77,1554727
2829,1776525,1776593,3402490,3402558,68,1625897
2830,1776525,1776601,3634136,3634212,76,1857535
2831,1776526,1776589,2321927,2321990,63,545338
2832,1776532,1776590,2100495,2100553,58,323905
2833,1776532,1776589,2745591,2745648,57,969002
2834,1776532,1776589,2919235,2919292,57,1142646
2835,1776532,1776589,2949781,2949838,57,1173192
2836,1776532,1776589,3763797,3763854,57,1987208
2837,1778805,1778857,2413154,2413206,52,634297
2838,1788382,1788463,3201665,3201746,81,1413202
2839,1788476,1788561,3201759,3201844,85,1413198
2840,1794208,1794468,2877301,2877561,260,1082833
2841,1811685,1811833,2877548,2877696,148,1065715
2842,1811753,1811827,3426220,3426294,74,1614393
2843,1812612,1812673,3132102,3132163,61,1319429
2844,1813995,1814075,3132564,3132644,80,1318489
2845,1814076,1815101,3132645,3133670,1025,1317544
2846,1819283,1819339,2276533,2276589,56,457194
2847,1819283,1819359,2938045,2938121,76,1118686
2848,1819284,1819357,1995041,1995114,73,175684
2849,1819289,1819357,2937762,2937830,68,1118405
2850,1819290,1819348,2145335,2145393,58,325987
2851,1819290,1819348,2203857,2203915,58,384509
2852,1819290,1819348,2400858,2400916,58,581510
2853,1819290,1819352,2770055,2770117,62,950703
2854,1819290,1819348,3392993,3393051,58,1573645
2855,1819290,1819348,3393187,3393245,58,1573839
2856,1819290,1819348,3416434,3416492,58,1597086
2857,1819290,1819348,3564496,3564554,58,1745148
2858,1819290,1819348,3590374,3590432,58,1771026
2859,1819291,1819352,1954333,1954394,61,134981
2860,1819291,1819352,2113842,2113903,61,294490
2861,1819291,1819352,2239246,2239307,61,419894
2862,1819291,1819349,2741916,2741974,58,922567
2863,1819291,1819352,2924771,2924832,61,1105419
2864,1819291,1819348,3237825,3237882,57,1418477
2865,1819291,1819352,3665642,3665703,61,1846290
2866,1819291,1819352,3995480,3995541,61,1832512
2867,1819298,1819348,3547250,3547300,50,1727902
2868,1842232,1842295,2653286,2653349,63,810991
2869,1951065,1951131,2113902,2113968,66,162771
2870,1951065,1951131,2113933,2113999,66,162802
2871,1951065,1951131,2113964,2114030,66,162833
2872,1951065,1951131,2113995,2114061,66,162864
2873,1951065,1951121,2114026,2114082,56,162905
2874,1951065,1951131,2114169,2114235,66,163038
2875,1951065,1951131,2114200,2114266,66,163069
2876,1951065,1951131,2114231,2114297,66,163100
2877,1951065,1951131,2114262,2114328,66,163131
2878,1951065,1951131,2114293,2114359,66,163162
2879,1951065,1951131,2387946,2388012,66,436815
2880,1951065,1951131,2387977,2388043,66,436846
2881,1951065,1951124,2388008,2388067,59,436884
2882,1951065,1951131,2388070,2388136,66,436939
2883,1951065,1951131,2388101,2388167,66,436970
2884,1951065,1951131,2388132,2388198,66,437001
2885,1951065,1951131,2464313,2464379,66,513182
2886,1951065,1951131,2464344,2464410,66,513213
2887,1951065,1951124,2464375,2464434,59,513251
2888,1951065,1951131,2464437,2464503,66,513306
2889,1951065,1951131,2464468,2464534,66,513337
2890,1951065,1951131,2464499,2464565,66,513368
2891,1951065,1951124,2464530,2464589,59,513406
2892,1951065,1951131,2464592,2464658,66,513461
2893,1951065,1951131,2464623,2464689,66,513492
2894,1951065,1951131,2464654,2464720,66,513523
2895,1951065,1951131,2552425,2552491,66,601294
2896,1951065,1951131,2552456,2552522,66,601325
2897,1951065,1951131,2804334,2804400,66,853203
2898,1951065,1951131,2804365,2804431,66,853234
2899,1951065,1951131,2852033,2852099,66,900902
2900,1951065,1951131,2852064,2852130,66,900933
2901,1951065,1951131,3665702,3665768,66,1714571
2902,1951065,1951131,3665733,3665799,66,1714602
2903,1951065,1951131,3665764,3665830,66,1714633
2904,1951065,1951131,3665795,3665861,66,1714664
2905,1951065,1951131,3665826,3665892,66,1714695
2906,1951065,1951124,3665857,3665916,59,1714733
2907,1951065,1951131,3665919,3665985,66,1714788
2908,1951065,1951131,3665950,3666016,66,1714819
2909,1951065,1951131,3665981,3666047,66,1714850
2910,1951065,1951131,3666012,3666078,66,1714881
2911,1951065,1951131,3687331,3687397,66,1736200
2912,1951065,1951131,3687362,3687428,66,1736231
2913,1951065,1951131,3687393,3687459,66,1736262
2914,1951065,1951131,3687424,3687490,66,1736293
2915,1951065,1951131,3687455,3687521,66,1736324
2916,1951065,1951131,3687486,3687552,66,1736355
2917,1951065,1951131,3687517,3687583,66,1736386
2918,1951065,1951131,3687548,3687614,66,1736417
2919,1951065,1951131,3687579,3687645,66,1736448
2920,1951065,1951131,3687610,3687676,66,1736479
2921,1951065,1951131,3995540,3995606,66,1964221
2922,1951065,1951131,3995571,3995637,66,1964190
2923,1951065,1951131,3995602,3995668,66,1964159
2924,1951066,1951131,2114139,2114204,65,163008
2925,1951066,1951131,2552395,2552460,65,601264
2926,1951066,1951131,2696911,2696976,65,745780
2927,1951066,1951131,2852003,2852068,65,900872
2928,1951076,1951131,2113882,2113937,55,162751
2929,1951076,1951131,3665682,3665737,55,1714551
2930,1951076,1951131,3995520,3995575,55,1964263
2931,1954332,1954396,2113841,2113905,64,159445
2932,1954332,1954396,2239245,2239309,64,284849
2933,1954332,1954391,2741915,2741974,59,787524
2934,1954332,1954395,2924770,2924833,63,970375
2935,1954332,1954390,3237824,3237882,58,1283434
2936,1954333,1954394,1995048,1995109,61,40654
2937,1954333,1954390,2145336,2145393,57,190946
2938,1954333,1954390,2203858,2203915,57,249468
2939,1954333,1954390,2400859,2400916,57,446469
2940,1954333,1954396,2770056,2770119,63,815660
2941,1954333,1954394,2937764,2937825,61,983370
2942,1954333,1954394,2938053,2938114,61,983659
2943,1954333,1954390,3392994,3393051,57,1438604
2944,1954333,1954390,3393188,3393245,57,1438798
2945,1954333,1954390,3416435,3416492,57,1462045
2946,1954333,1954390,3564497,3564554,57,1610107
2947,1954333,1954390,3590375,3590432,57,1635985
2948,1954333,1954396,3665642,3665705,63,1711246
2949,1954333,1954396,3995480,3995543,63,1967552
2950,1954340,1954390,3547250,3547300,50,1592860
2951,1995041,1995096,2276534,2276589,55,281438
2952,1995041,1995114,2938046,2938119,73,942932
2953,1995046,1995119,2937762,2937835,73,942643
2954,1995047,1995105,2145335,2145393,58,150230
2955,1995047,1995105,2203857,2203915,58,208752
2956,1995047,1995105,2400858,2400916,58,405753
2957,1995047,1995109,2770055,2770117,62,774946
2958,1995047,1995105,3392993,3393051,58,1397888
2959,1995047,1995105,3393187,3393245,58,1398082
2960,1995047,1995105,3416434,3416492,58,1421329
2961,1995047,1995105,3564496,3564554,58,1569391
2962,1995047,1995105,3590374,3590432,58,1595269
2963,1995048,1995109,2113842,2113903,61,118733
2964,1995048,1995109,2239246,2239307,61,244137
2965,1995048,1995106,2741916,2741974,58,746810
2966,1995048,1995109,2924771,2924832,61,929662
2967,1995048,1995105,3237825,3237882,57,1242720
2968,1995048,1995109,3665642,3665703,61,1670533
2969,1995048,1995109,3995480,3995541,61,2000371
2970,1995055,1995105,3547250,3547300,50,1552145
2971,2039387,2039437,3076237,3076287,50,1036800
2972,2064068,2064129,2642223,2642284,61,578094
2973,2091710,2091819,2091741,2091850,109,4008622
2974,2091710,2091788,2091772,2091850,78,4008622
2975,2095505,2095594,2595845,2595934,89,500251
2976,2100491,2100552,2949777,2949838,61,849225
2977,2100491,2100552,3763793,3763854,61,1663241
2978,2100494,2100552,2745590,2745648,58,645038
2979,2100494,2100552,2919234,2919292,58,818682
2980,2100495,2100553,2183017,2183075,58,82464
2981,2100495,2100552,2321933,2321990,57,221381
2982,2100495,2100553,2483615,2483673,58,383062
2983,2100495,2100553,3234307,3234365,58,1133754
2984,2100495,2100553,3259524,3259582,58,1158971
2985,2100495,2100553,3330917,3330975,58,1230364
2986,2100495,2100553,3331090,3331148,58,1230537
2987,2100495,2100553,3331336,3331394,58,1230783
2988,2100495,2100553,3331476,3331534,58,1230923
2989,2100495,2100553,3386410,3386468,58,1285857
2990,2100495,2100553,3402497,3402555,58,1301944
2991,2100495,2100553,3402625,3402683,58,1302072
2992,2100495,2100553,3507485,3507543,58,1406932
2993,2100495,2100553,3633946,3634004,58,1533393
2994,2100495,2100553,3634143,3634201,58,1533590
2995,2110136,2110194,3676988,3677046,58,1566794
2996,2113838,2113907,2239242,2239311,69,125335
2997,2113840,2113900,2741914,2741974,60,628014
2998,2113841,2113904,2924770,2924833,63,810866
2999,2113841,2113899,3237824,3237882,58,1123925
3000,2113842,2113899,2145336,2145393,57,31437
3001,2113842,2113899,2203858,2203915,57,89959
3002,2113842,2113899,2400859,2400916,57,286960
3003,2113842,2113905,2770056,2770119,63,656151
3004,2113842,2113903,2937764,2937825,61,823861
3005,2113842,2113903,2938053,2938114,61,824150
3006,2113842,2113899,3392994,3393051,57,1279095
3007,2113842,2113899,3393188,3393245,57,1279289
3008,2113842,2113899,3416435,3416492,57,1302536
3009,2113842,2113899,3564497,3564554,57,1450598
3010,2113842,2113899,3590375,3590432,57,1476476
3011,2113842,2114082,3665642,3665882,240,1551560
3012,2113842,2114032,3995480,3995670,190,1881448
3013,2113849,2113899,3547250,3547300,50,1433351
3014,2113882,2114051,2113913,2114082,169,4008562
3015,2113882,2114020,2113944,2114082,138,4008562
3016,2113882,2113989,2113975,2114082,107,4008562
3017,2113882,2113992,2387957,2388067,110,273965
3018,2113882,2113961,2387988,2388067,79,274027
3019,2113882,2114000,2388081,2388199,118,274081
3020,2113882,2113969,2388112,2388199,87,274143
3021,2113882,2113938,2388143,2388199,56,274205
3022,2113882,2113992,2464324,2464434,110,350332
3023,2113882,2113961,2464355,2464434,79,350394
3024,2113882,2114023,2464448,2464589,141,350425
3025,2113882,2113992,2464479,2464589,110,350487
3026,2113882,2113961,2464510,2464589,79,350549
3027,2113882,2114002,2464603,2464723,120,350601
3028,2113882,2113971,2464634,2464723,89,350663
3029,2113882,2113940,2464665,2464723,58,350725
3030,2113882,2114000,2552405,2552523,118,438405
3031,2113882,2113969,2552436,2552523,87,438467
3032,2113882,2113938,2552467,2552523,56,438529
3033,2113882,2113938,2696921,2696977,56,582983
3034,2113882,2113978,2804345,2804441,96,690367
3035,2113882,2113947,2804376,2804441,65,690429
3036,2113882,2114000,2852013,2852131,118,738013
3037,2113882,2113969,2852044,2852131,87,738075
3038,2113882,2113938,2852075,2852131,56,738137
3039,2113882,2114082,3665713,3665913,200,1551631
3040,2113882,2114054,3665744,3665916,172,1551690
3041,2113882,2114023,3665775,3665916,141,1551752
3042,2113882,2113992,3665806,3665916,110,1551814
3043,2113882,2113961,3665837,3665916,79,1551876
3044,2113882,2114031,3665930,3666079,149,1551899
3045,2113882,2114000,3665961,3666079,118,1551961
3046,2113882,2113969,3665992,3666079,87,1552023
3047,2113882,2113938,3666023,3666079,56,1552085
3048,2113882,2114082,3687342,3687542,200,1573260
3049,2113882,2114082,3687373,3687573,200,1573291
3050,2113882,2114082,3687404,3687604,200,1573322
3051,2113882,2114082,3687435,3687635,200,1573353
3052,2113882,2114082,3687466,3687666,200,1573384
3053,2113882,2114062,3687497,3687677,180,1573435
3054,2113882,2114031,3687528,3687677,149,1573497
3055,2113882,2114000,3687559,3687677,118,1573559
3056,2113882,2113969,3687590,3687677,87,1573621
3057,2113882,2113938,3687621,3687677,56,1573683
3058,2113882,2114001,3995551,3995670,119,1881550
3059,2113882,2113970,3995582,3995670,88,1881612
3060,2113882,2113939,3995613,3995670,57,1881674
3061,2113888,2114009,2804320,2804441,121,690311
3062,2113888,2114082,3687317,3687511,194,1573235
3063,2113891,2114023,2387935,2388067,132,273912
3064,2113898,2114023,2464309,2464434,125,350286
3065,2113900,2114031,2388068,2388199,131,274037
3066,2113900,2114054,2464435,2464589,154,350381
3067,2113900,2114033,2464590,2464723,133,350557
3068,2113900,2114062,3665917,3666079,162,1551855
3069,2113903,2114031,2552395,2552523,128,438364
3070,2113903,2113969,2696911,2696977,66,582942
3071,2113903,2114031,2852003,2852131,128,737972
3072,2113913,2114082,3665682,3665851,169,1551600
3073,2113913,2114063,3995520,3995670,150,1881457
3074,2113919,2114040,2804320,2804441,121,690280
3075,2113919,2114082,3687317,3687480,163,1573235
3076,2113922,2114054,2387935,2388067,132,273881
3077,2113929,2114054,2464309,2464434,125,350255
3078,2113931,2114062,2388068,2388199,131,274006
3079,2113931,2114082,2464435,2464586,151,350353
3080,2113931,2114064,2464590,2464723,133,350526
3081,2113931,2114082,3665917,3666068,151,1551835
3082,2113934,2114062,2552395,2552523,128,438333
3083,2113934,2114000,2696911,2696977,66,582911
3084,2113934,2114062,2852003,2852131,128,737941
3085,2113944,2114082,3665682,3665820,138,1551600
3086,2113944,2114082,3995520,3995658,138,1881438
3087,2113950,2114071,2804320,2804441,121,690249
3088,2113950,2114082,3687317,3687449,132,1573235
3089,2113953,2114082,2387935,2388064,129,273853
3090,2113960,2114082,2464309,2464431,122,350227
3091,2113962,2114082,2388068,2388188,120,273986
3092,2113962,2114082,2464435,2464555,120,350353
3093,2113962,2114082,2464590,2464710,120,350508
3094,2113962,2114082,3665917,3666037,120,1551835
3095,2113965,2114082,2552395,2552512,117,438313
3096,2113965,2114031,2696911,2696977,66,582880
3097,2113965,2114082,2852003,2852120,117,737921
3098,2113975,2114082,3665682,3665789,107,1551600
3099,2113975,2114082,3995520,3995627,107,1881438
3100,2113981,2114082,2804320,2804421,101,690238
3101,2113981,2114082,3687317,3687418,101,1573235
3102,2113984,2114082,2387935,2388033,98,273853
3103,2113991,2114082,2464309,2464400,91,350227
3104,2113993,2114082,2388068,2388157,89,273986
3105,2113993,2114082,2464435,2464524,89,350353
3106,2113993,2114082,2464590,2464679,89,350508
3107,2113993,2114082,3665917,3666006,89,1551835
3108,2113996,2114082,2552395,2552481,86,438313
3109,2113996,2114062,2696911,2696977,66,582849
3110,2113996,2114082,2852003,2852089,86,737921
3111,2114006,2114082,3665682,3665758,76,1551600
3112,2114006,2114082,3995520,3995596,76,1881438
3113,2114012,2114082,2804320,2804390,70,690238
3114,2114012,2114082,3687317,3687387,70,1573235
3115,2114015,2114082,2387935,2388002,67,273853
3116,2114022,2114082,2464309,2464369,60,350227
3117,2114024,2114082,2388068,2388126,58,273986
3118,2114024,2114082,2464435,2464493,58,350353
3119,2114024,2114082,2464590,2464648,58,350508
3120,2114024,2114082,3665917,3665975,58,1551835
3121,2114027,2114082,2552395,2552450,55,438313
3122,2114027,2114082,2696911,2696966,55,582829
3123,2114027,2114082,2852003,2852058,55,737921
3124,2114138,2114267,2552394,2552523,129,438127
3125,2114139,2114329,2114170,2114360,190,4008541
3126,2114139,2114298,2114201,2114360,159,4008541
3127,2114139,2114267,2114232,2114360,128,4008541
3128,2114139,2114259,2387947,2388067,120,273688
3129,2114139,2114228,2387978,2388067,89,273750
3130,2114139,2114197,2388009,2388067,58,273812
3131,2114139,2114267,2388071,2388199,128,273804
3132,2114139,2114236,2388102,2388199,97,273866
3133,2114139,2114205,2388133,2388199,66,273928
3134,2114139,2114259,2464314,2464434,120,350055
3135,2114139,2114228,2464345,2464434,89,350117
3136,2114139,2114197,2464376,2464434,58,350179
3137,2114139,2114290,2464438,2464589,151,350148
3138,2114139,2114259,2464469,2464589,120,350210
3139,2114139,2114228,2464500,2464589,89,350272
3140,2114139,2114197,2464531,2464589,58,350334
3141,2114139,2114269,2464593,2464723,130,350324
3142,2114139,2114238,2464624,2464723,99,350386
3143,2114139,2114207,2464655,2464723,68,350448
3144,2114139,2114236,2552426,2552523,97,438190
3145,2114139,2114205,2552457,2552523,66,438252
3146,2114139,2114205,2696911,2696977,66,582706
3147,2114139,2114245,2804335,2804441,106,690090
3148,2114139,2114214,2804366,2804441,75,690152
3149,2114139,2114267,2852003,2852131,128,737736
3150,2114139,2114236,2852034,2852131,97,737798
3151,2114139,2114205,2852065,2852131,66,737860
3152,2114139,2114352,3665703,3665916,213,1551351
3153,2114139,2114321,3665734,3665916,182,1551413
3154,2114139,2114290,3665765,3665916,151,1551475
3155,2114139,2114259,3665796,3665916,120,1551537
3156,2114139,2114228,3665827,3665916,89,1551599
3157,2114139,2114197,3665858,3665916,58,1551661
3158,2114139,2114298,3665920,3666079,159,1551622
3159,2114139,2114267,3665951,3666079,128,1551684
